# WAVENUMBER    TRANSMISSION   UNCERTAINTY   FLAG    lambda              
  4.013074      1.3913226E-6   0.0           false   2491.8554196481805  
  4.029936      1.4073017E-6   0.0           false   2481.429085967891   
  4.0467973     1.4235472E-6   0.0           false   2471.08993090287    
  4.063659      1.4400632E-6   0.0           false   2460.8362880981012  
  4.0805206     1.4568542E-6   0.0           false   2450.6676738176884  
  4.0973825     1.4739273E-6   0.0           false   2440.5824667391457  
  4.114244      1.4912873E-6   0.0           false   2430.580208259086   
  4.131106      1.5089395E-6   0.0           false   2420.6593204153905  
  4.1479673     1.52689E-6     0.0           false   2410.819368569746   
  4.164829      1.5451445E-6   0.0           false   2401.0590914258637  
  4.1816907     1.5637099E-6   0.0           false   2391.377252500986   
  4.198552      1.5825916E-6   0.0           false   2381.773451045213   
  4.215414      1.6017958E-6   0.0           false   2372.2462106763933  
  4.2322755     1.6213288E-6   0.0           false   2362.795151945334   
  4.2491374     1.6411977E-6   0.0           false   2353.418836557201   
  4.265999      1.66141E-6     0.0           false   2344.1169053908325  
  4.2828608     1.6819703E-6   0.0           false   2334.887956881742   
  4.299722      1.7028888E-6   0.0           false   2325.731651312812   
  4.316584      1.7241699E-6   0.0           false   2316.6466225530467  
  4.3334455     1.7458233E-6   0.0           false   2307.632549411338   
  4.350307      1.7678548E-6   0.0           false   2298.688351909488   
  4.367169      1.7902732E-6   0.0           false   2289.812970670135   
  4.3840303     1.8130854E-6   0.0           false   2281.006110739008   
  4.4008923     1.8363004E-6   0.0           false   2272.2664892614207  
  4.4177537     1.8599272E-6   0.0           false   2263.593827798652   
  4.4346156     1.883972E-6    0.0           false   2254.986874820095   
  4.451477      1.9084464E-6   0.0           false   2246.445367666214   
  4.468339      1.9333584E-6   0.0           false   2237.968085067784   
  4.4852004     1.9587164E-6   0.0           false   2229.554779443698   
  4.5020623     1.984529E-6    0.0           false   2221.204258768381   
  4.5189238     2.0108084E-6   0.0           false   2212.9162898720783  
  4.5357857     2.0375621E-6   0.0           false   2204.689708997846   
  4.552647      2.0648013E-6   0.0           false   2196.524296752071   
  4.5695086     2.0925365E-6   0.0           false   2188.419145077812   
  4.5863705     2.1207775E-6   0.0           false   2180.3733626551675  
  4.603232      2.1495364E-6   0.0           false   2172.3867496291828  
  4.620094      2.1788226E-6   0.0           false   2164.458208910089   
  4.6369553     2.2086476E-6   0.0           false   2156.587552959566   
  4.653817      2.2390234E-6   0.0           false   2148.7737098507114  
  4.6706786     2.2699635E-6   0.0           false   2141.016503825424   
  4.6875405     2.3014784E-6   0.0           false   2133.314887312274   
  4.704402      2.3335817E-6   0.0           false   2125.6686958219293  
  4.721264      2.3662853E-6   0.0           false   2118.0769053634667  
  4.7381253     2.3996024E-6   0.0           false   2110.539362228552   
  4.754987      2.4335463E-6   0.0           false   2103.055276160182   
  4.7718487     2.4681326E-6   0.0           false   2095.623871073213   
  4.78871       2.5033728E-6   0.0           false   2088.245008564968   
  4.805572      2.539286E-6    0.0           false   2080.917720404266   
  4.8224335     2.5758807E-6   0.0           false   2073.641877845736   
  4.8392954     2.613176E-6    0.0           false   2066.416533760158   
  4.856157      2.6511884E-6   0.0           false   2059.2415686453955  
  4.8730187     2.6899327E-6   0.0           false   2052.1160558272104  
  4.88988       2.729424E-6    0.0           false   2045.0398846513376  
  4.906742      2.769683E-6    0.0           false   2038.0121482764546  
  4.9236035     2.8107224E-6   0.0           false   2031.0327445185703  
  4.940465      2.8525633E-6   0.0           false   2024.1009811304148  
  4.957327      2.895224E-6    0.0           false   2017.2161779592445  
  4.9741883     2.938721E-6    0.0           false   2010.378244855142   
  4.9910502     2.9830746E-6   0.0           false   2003.586321990723   
  5.0079117     3.0283072E-6   0.0           false   1996.8403268144125  
  5.0247736     3.074435E-6    0.0           false   1990.1394173347278  
  5.041635      3.1214788E-6   0.0           false   1983.4835182763766  
  5.058497      3.169464E-6    0.0           false   1976.8718049605234  
  5.0753584     3.2184096E-6   0.0           false   1970.3042090802549  
  5.0922203     3.2683397E-6   0.0           false   1963.779922765461   
  5.1090817     3.3192744E-6   0.0           false   1957.2988843831658  
  5.125943      3.3712402E-6   0.0           false   1950.860483863916   
  5.142805      3.424261E-6    0.0           false   1944.4641215349418  
  5.1596665     3.4783623E-6   0.0           false   1938.109745249919   
  5.1765285     3.5335675E-6   0.0           false   1931.7965870751082  
  5.19339       3.5899038E-6   0.0           false   1925.5246008567551  
  5.210252      3.6474003E-6   0.0           false   1919.2930338464805  
  5.2271132     3.706084E-6    0.0           false   1913.101845630895   
  5.243975      3.7659831E-6   0.0           false   1906.950298220136   
  5.2608366     3.8271264E-6   0.0           false   1900.8383566997747  
  5.2776985     3.889546E-6    0.0           false   1894.7652974267753  
  5.29456       3.953269E-6    0.0           false   1888.7310907545611  
  5.3114214     4.0183327E-6   0.0           false   1882.73519601381    
  5.3282833     4.084766E-6    0.0           false   1876.7770815323129  
  5.3451447     4.1526037E-6   0.0           false   1870.8567251532418  
  5.3620067     4.221881E-6    0.0           false   1864.9734373931465  
  5.378868      4.292633E-6    0.0           false   1859.1272008272117  
  5.39573       4.364896E-6    0.0           false   1853.3173389882663  
  5.4125915     4.4387066E-6   0.0           false   1847.5438389847895  
  5.4294534     4.5141087E-6   0.0           false   1841.8060370148955  
  5.446315      4.591136E-6    0.0           false   1836.103924529954   
  5.4631767     4.669833E-6    0.0           false   1830.4368500543592  
  5.480038      4.750237E-6    0.0           false   1824.8048091998999  
  5.4968996     4.8324E-6      0.0           false   1819.2073202997196  
  5.5137615     4.9163573E-6   0.0           false   1813.6439095212083  
  5.530623      5.002163E-6    0.0           false   1808.114578391088   
  5.547485      5.0898593E-6   0.0           false   1802.6187048405616  
  5.5643463     5.179494E-6    0.0           false   1797.1562941329712  
  5.581208      5.27112E-6     0.0           false   1791.7267354268504  
  5.5980697     5.3647896E-6   0.0           false   1786.3300375647266  
